1586366495.786659, 0
1586366495.804269, 1
1586366495.818308, 0
1586366495.835254, 0
1586366495.850027, 1
1586366495.863403, 7
1586366495.876980, 4
1586366495.890806, 12
1586366495.907747, 17
1586366495.926047, 19
1586366495.939921, 21
1586366495.954428, 20
1586366495.968275, 26
1586366495.982135, 30
1586366495.995902, 34
1586366496.010521, 37
1586366496.024323, 43
1586366496.037958, 45
1586366496.052624, 51
1586366496.067385, 54
1586366496.080943, 55
1586366496.096613, 60
1586366496.111282, 68
1586366496.125528, 71
1586366496.144310, 73
1586366496.158896, 79
1586366496.173246, 83
1586366496.188614, 87
1586366496.202524, 90
1586366496.216992, 97
1586366496.230712, 100
1586366496.244650, 99
1586366496.259039, 99
1586366496.272636, 100
1586366496.287374, 100
1586366496.301830, 100
1586366496.316428, 98
1586366496.330107, 100
1586366496.343830, 100
1586366496.357140, 99
1586366496.371213, 100
1586366496.385469, 100
1586366496.399358, 100
1586366496.414761, 100
1586366496.428834, 100
1586366496.443425, 99
1586366496.457673, 100
1586366496.471703, 99
1586366496.485308, 99
1586366496.500003, 99
1586366496.514411, 99
1586366496.528504, 99
1586366496.543047, 100
1586366496.558524, 100
1586366496.572280, 100
1586366496.586917, 99
1586366496.601436, 99
1586366496.616139, 99
1586366496.629854, 100
1586366496.643776, 100
1586366496.658107, 100
1586366496.672018, 99
1586366496.686366, 100
1586366496.700188, 99
1586366496.713942, 99
1586366496.728111, 100
1586366496.743952, 99
1586366496.757589, 98
1586366496.772376, 99
1586366496.787831, 100
1586366496.803610, 98
1586366496.818025, 100
1586366496.832629, 99
1586366496.847711, 99
1586366496.863061, 99
1586366496.878384, 99
1586366496.893396, 98
1586366496.907392, 99
1586366496.921164, 100
1586366496.935026, 100
1586366496.954225, 100
1586366496.973755, 97
1586366496.994371, 98
1586366497.015438, 98
1586366497.035176, 99
1586366497.057167, 100
1586366497.079145, 99
1586366497.100788, 100
1586366497.121559, 98
1586366497.143319, 98
1586366497.165288, 99
1586366497.185704, 98
1586366497.205582, 98
1586366497.225767, 99
1586366497.245530, 99
1586366497.265831, 98
1586366497.287084, 100
1586366497.306695, 96
1586366497.327283, 95
1586366497.346599, 95
1586366497.364403, 96
1586366497.379174, 94
1586366497.393811, 96
1586366497.409984, 94
1586366497.428126, 99
1586366497.452580, 97
1586366497.471677, 94
1586366497.491872, 94
1586366497.513131, 93
1586366497.532731, 96
1586366497.552533, 96
1586366497.573131, 96
1586366497.594248, 97
1586366497.616131, 94
1586366497.639833, 97
1586366497.659222, 93
1586366497.681323, 96
1586366497.702213, 96
1586366497.723363, 98
1586366497.745654, 99
1586366497.766011, 95
1586366497.787297, 88
1586366497.807892, 80
1586366497.831161, 78
