1,42.0
2,46.8
3,132
4,230
5,337
7,372
10,312
11,245
12,183
13,167
14,153
15,157
16,146
17,146
18,149
19,159
20,156
21,152
22,135
23,101
24,97.3
25,91.1
26,141
27,99.4
28,107
29,107
30,108
31,105
32,375
33,129
34,105
35,108
36,112
37,108
38,105
39,109
40,107
41,111
42,280
43,278
44,112
45,123
46,115
47,117
48,117
49,119
50,118
51,126
52,217
53,124
54,204
55,121
56,123
57,122
58,127
59,125
60,127
61,128
62,132
63,131
64,133
65,134
66,133
67,134
68,134
69,135
70,139
71,134
72,134
73,138
74,136
75,141
76,141
77,146
78,142
79,144
80,149
81,150
82,143
83,144
84,145
85,159
86,169
87,442
88,445
89,157
90,226
91,156
92,158
93,157
94,156
95,162
96,155
97,158
98,165
99,168
100,167
101,162
102,164
103,169
104,166
105,171
106,168
107,163
108,175
109,173
110,167
111,176
112,173
113,177
114,174
115,171
116,175
117,175
118,172
119,181
120,179
121,180
122,605
123,603
124,183
125,179
126,183
127,184
128,182
129,179
130,182
131,186
132,188
133,184
134,185
135,179
136,181
137,189
138,194
139,197
140,193
141,191
142,189
143,188
144,188
145,191
146,188
147,189
148,192
149,191
150,195
151,199
152,202
153,203
154,198
155,192
156,196
157,199
158,204
159,195
160,202
161,200
162,199
163,203
164,206
165,201
166,200
167,202
168,203
169,206
170,207
171,205
172,206
173,203
174,204
175,208
176,206
177,210
178,218
179,231
180,224
181,216
182,217
183,335
184,358
185,309
186,236
187,212
188,220
189,244
190,246
191,224
192,219
193,216
194,219
195,223
196,227
197,232
198,230
199,237
200,234
201,227
202,220
203,223
204,223
205,232
206,235
207,232
208,225
209,229
210,233
211,233
212,238
213,232
214,226
215,230
216,228
217,228
218,227
219,379
220,384
221,235
222,236
223,241
224,244
225,239
226,243
227,436
228,438
229,234
230,237
231,236
232,235
233,243
234,252
235,460
236,454
237,246
238,240
239,244
240,244
241,241
242,242
243,240
244,241
245,240
246,242
247,241
248,245
249,244
250,248
251,250
252,247
253,246
254,247
255,224
256,174
257,125
258,133
259,128
260,126
261,130
262,131
263,130
264,134
265,129
266,129
267,135
268,133
269,141
270,143
271,140
272,141
273,151
274,143
275,148
276,146
277,145
278,150
279,154
280,154
281,148
282,143
283,235
284,235
285,156
286,151
287,148
288,157
289,163
290,161
291,157
292,159
293,155
294,162
295,209
296,159
297,323
298,331
299,227
300,171
301,171
302,164
303,166
304,168
305,171
306,165
307,166
308,269
309,690
310,591
311,169
312,165
313,171
314,172
315,179
316,176
317,180
318,184
319,182
320,181
321,184
322,187
323,185
324,183
325,186
326,189
327,193
328,184
329,277
330,177
331,185
332,183
333,208
334,218
335,196
336,188
337,192
338,196
339,196
340,195
341,192
342,196
343,190
344,191
345,194
346,190
347,291
348,323
349,230
350,199
351,201
352,197
353,269
354,272
355,200
356,196
357,201
358,200
359,482
360,487
361,200
362,199
363,205
364,209
365,206
366,206
367,204
368,203
369,205
370,207
371,210
372,223
373,223
374,212
375,209
376,205
377,209
378,207
379,206
380,209
381,209
382,210
383,209
384,211
385,218
386,225
387,234
388,232
389,229
390,221
391,215
392,229
393,778
394,772
395,697
396,231
397,418
398,418
399,224
400,234
401,236
402,275
403,668
404,615
405,233
406,237
407,240
408,234
409,255
410,252
411,243
412,240
413,235
414,236
415,232
416,227
417,230
418,229
419,231
420,230
421,238
422,244
423,242
424,238
425,241
426,241
427,250
428,248
429,243
430,237
431,237
432,240
433,241
434,243
435,243
436,248
437,252
438,255
439,248
440,243
441,251
442,249
443,248
444,254
445,248
446,250
447,254
448,253
449,251
450,249
451,240
452,241
453,244
454,197
455,151
456,130
457,157
458,131
459,130
460,132
461,132
462,129
463,133
464,137
465,275
466,128
467,132
468,139
469,135
470,139
471,137
472,137
473,139
474,139
475,137
476,143
477,140
478,146
479,149
480,144
481,143
482,145
483,146
484,147
485,150
486,153
487,156
488,157
489,155
490,157
491,157
492,161
493,159
494,154
495,152
496,156
497,164
498,167
499,159
500,160
501,162
502,165
503,162
504,161
505,159
506,165
507,220
508,226
509,178
510,177
511,178
512,175
513,176
514,173
515,176
516,181
517,177
518,255
519,252
520,175
521,177
522,184
523,187
524,186
525,234
526,233
527,186
528,184
529,182
530,178
531,183
532,243
533,240
534,188
535,185
536,184
537,188
538,186
539,189
540,193
541,188
542,187
543,193
544,191
545,187
546,193
547,195
548,195
549,192
550,195
551,200
552,203
553,205
554,199
555,198
