1,4.30
2,16.7
3,11.8
4,18.8
5,17.6
6,27.1
7,20.9
8,14.7
9,6.28
10,19.7
11,21.1
12,11.7
13,15.3
14,20.6
15,15.5
16,16.1
17,10.3
18,12.7
19,21.3
20,8.88
21,13.6
22,18.5
23,24.4
24,9.97
25,17.6
26,11.7
27,5.35
28,109
29,17.3
30,29.1
31,106
32,40.9
33,36.6
34,14.4
35,17.6
36,25.4
37,38.2
38,19.6
39,36.0
40,147
41,44.7
42,24.1
43,26.9
44,57.5
45,45.6
46,37.9
47,46.8
48,16.4
49,47.6
50,269
51,210
52,79.8
53,52.9
54,35.9
55,30.1
56,47.2
57,30.0
58,93.2
59,31.7
60,33.1
61,22.9
62,33.1
63,9.97
64,22.4
65,15.5
66,21.3
67,21.6
68,15.5
69,12.7
70,19.2
71,11.5
72,12.0
73,20.7
74,11.4
75,15.8
76,22.5
77,17.0
78,15.5
79,13.2
80,15.4
81,18.5
82,11.7
83,22.5
84,12.7
85,12.7
86,26.5
87,16.7
88,12.5
89,18.0
90,19.5
91,18.7
92,516
93,1070
94,1163
104,63.9
105,104
106,173
107,268
108,196
109,224
110,274
111,322
112,307
113,302
114,288
115,306
116,308
117,302
118,303
119,317
120,338
121,355
122,393
123,363
124,312
125,229
126,183
127,161
128,160
129,159
130,147
131,97.1
132,77.1
133,49.8
134,78.3
135,86.8
136,101
137,96.9
138,107
139,104
140,99.0
141,113
142,106
143,104
144,89.2
145,224
146,73.6
147,278
148,195
149,102
150,95.2
151,95.0
152,163
153,98.7
154,131
155,116
156,205
157,103
158,203
159,112
160,160
161,125
162,259
163,224
164,108
165,295
166,479
167,298
168,258
169,93.0
170,46.5
171,168
172,212
173,266
174,78.7
175,205
176,67.9
177,738
178,616
179,626
180,488
181,612
182,626
183,621
184,649
185,647
186,545
187,542
188,530
189,541
190,529
191,544
192,539
193,560
194,745
195,716
196,735
197,730
198,751
199,723
200,551
201,581
202,577
203,568
204,561
205,579
206,577
207,563
208,558
209,579
210,601
211,584
212,583
213,577
214,589
215,583
216,622
217,617
218,607
219,596
220,615
221,599
222,700
223,709
224,709
225,704
226,729
227,586
228,707
229,703
230,723
231,711
232,717
233,716
234,613
235,628
236,622
237,663
238,628
239,626
240,658
241,651
242,634
243,657
244,652
245,642
246,667
247,670
248,830
249,817
250,812
251,813
252,794
253,826
254,827
255,686
256,678
257,682
258,681
259,651
260,671
261,668
262,566
263,466
264,368
265,268
266,168
267,72.6
268,18.7
269,107
270,33.6
271,96.3
272,93.4
273,354
274,205
275,75.5
276,65.2
277,12.5
278,12.5
279,12.7
280,34.2
281,16.7
282,17.5
283,28.7
284,19.1
285,17.2
286,19.2
287,21.3
288,21.3
289,11.6
290,12.7
291,13.7
292,14.6
293,101
294,145
295,120
296,81.3
297,141
298,118
299,34.2
300,11.7
301,15.9
302,17.5
303,19.2
304,20.4
305,21.4
306,23.4
307,10.7
308,7.07
309,10.7
310,12.7
311,14.7
312,15.6
313,10.6
314,13.3
315,13.6
316,15.6
317,19.4
318,20.0
319,10.2
320,13.0
321,13.6
322,15.8
323,18.5
324,17.5
325,10.4
326,64.9
327,15.4
328,13.6
329,16.1
330,17.4
331,18.0
332,20.2
333,13.3
334,14.9
335,17.1
336,18.0
337,20.5
338,23.1
339,11.2
340,14.1
341,15.5
342,17.7
343,19.3
344,21.5
345,23.2
346,23.7
347,10.7
348,12.6
349,14.7
350,16.8
351,15.7
352,10.7
353,13.5
354,15.4
355,17.0
356,18.5
357,20.2
359,12.6
360,14.3
361,13.6
362,15.4
363,17.6
364,20.0
365,11.5
366,569
367,589
368,559
369,578
370,619
371,613
372,562
373,594
374,590
375,588
376,581
377,577
378,573
379,582
380,602
381,602
382,597
383,619
384,607
385,602
386,611
387,608
388,606
389,614
390,607
391,603
392,622
393,636
394,634
395,634
396,630
397,627
398,623
399,647
400,654
401,625
402,634
403,655
404,652
405,648
406,670
407,666
408,638
409,634
410,668
411,668
412,665
413,659
414,657
415,654
416,663
417,683
418,680
419,677
420,675
421,659
422,656
423,677
424,675
425,672
426,706
427,702
428,669
429,690
430,686
431,706
432,690
433,709
434,706
435,703
436,699
437,683
438,721
439,718
440,709
441,705
442,714
443,710
444,732
445,729
446,725
447,722
448,721
449,733
450,730
451,723
452,720
453,746
454,742
455,734
456,727
457,700
458,600
459,492
460,389
461,290
462,190
463,89.5
464,10.2
465,9.69
466,10.5
467,10.6
468,10.6
469,12.2
470,15.4
471,21.8
472,26.4
473,143
474,100
475,13.2
476,10.3
477,8.82
478,13.6
479,12.5
480,8.68
481,8.87
482,10.7
483,10.7
484,11.8
485,12.7
486,13.8
487,11.4
488,7.82
489,9.78
490,8.88
491,9.92
492,10.5
493,5.58
494,9.83
495,11.0
496,10.6
497,11.6
498,10.5
499,12.3
500,12.6
501,10.8
502,13.0
503,10.2
504,10.8
505,10.8
506,10.9
507,11.8
508,10.9
509,11.8
510,9.85
511,9.45
512,10.3
513,8.47
514,9.18
515,12.7
516,12.7
517,13.6
518,10.7
519,9.77
520,9.84
521,8.47
522,8.82
523,10.9
524,12.7
525,11.2
526,13.8
527,15.2
528,13.7
529,16.2
530,9.61
531,9.73
532,11.7
533,13.8
534,7.84
535,7.92
536,10.9
537,9.90
538,10.8
539,8.81
540,8.82
541,11.8
542,11.9
543,11.3
544,11.1
545,10.8
546,13.8
547,13.7
548,15.7
549,14.4
550,13.3
551,11.9
552,11.7
553,9.81
554,8.70
555,10.8
556,11.9
557,11.8
558,12.5
559,9.78
560,11.8
561,14.4
562,13.4
