1,4.39
2,27.1
3,22.4
4,26.9
5,13.4
6,13.6
7,27.2
8,26.0
9,11.2
10,27.1
11,52.6
12,2.67
13,8.37
14,13.1
15,5.86
16,11.1
17,9.11
18,32.1
19,43.2
20,5.27
21,4.78
22,4.11
23,50.0
24,1.07
25,28.9
26,63.3
27,51.3
28,5.19
29,5.90
30,7.72
31,11.7
32,6.64
33,26.8
34,9.77
35,7.79
36,6.70
37,3.93
38,10.6
39,4.72
40,14.6
41,3.05
42,7.91
43,8.41
44,10.3
45,6.78
46,6.94
47,8.47
48,22.9
49,5.94
50,74.7
51,8.82
52,14.8
53,14.5
54,2.00
55,5.77
56,9.80
57,8.99
58,9.69
59,10.0
60,11.6
61,6.19
62,8.44
63,11.6
64,33.3
65,10.1
66,76.8
67,26.7
68,0.626
69,4.31
70,7.60
71,7.74
72,19.8
73,8.88
74,5.98
75,8.56
76,7.82
77,8.08
78,6.98
79,10.6
80,8.33
81,4.79
82,8.88
83,9.32
84,10.6
85,14.4
86,7.93
87,8.89
88,7.64
89,44.8
90,24.2
91,8.20
92,7.07
93,8.03
94,6.59
95,8.94
96,5.75
97,5.73
98,87.6
99,94.4
100,40.4
101,32.5
102,10.0
103,15.4
104,3.83
105,14.6
106,14.6
108,7.82
109,13.7
110,9.00
111,12.1
112,8.95
113,10.0
114,10.8
115,5.94
116,16.6
117,7.81
118,14.6
119,12.1
120,14.9
121,14.0
122,8.80
123,12.7
124,11.7
125,14.7
126,12.7
127,6.84
129,12.6
130,12.7
131,12.8
132,15.2
133,24.2
134,10.2
135,14.7
136,6.88
137,12.7
138,11.7
139,11.9
140,10.0
141,10.3
142,16.6
143,7.64
144,13.6
146,11.7
147,8.95
148,12.4
149,13.8
150,10.7
151,9.74
152,15.6
153,10.8
154,15.6
155,17.6
156,9.04
157,15.0
158,10.9
159,10.7
160,8.18
161,13.9
162,10.0
163,10.1
164,14.6
166,9.74
167,16.1
168,6.94
169,10.6
170,10.7
171,11.7
172,13.0
173,7.81
175,10.9
176,6.64
177,15.5
178,11.7
179,8.12
180,8.79
181,5.92
182,14.9
183,9.93
184,8.74
185,8.09
186,11.8
187,11.8
188,14.6
189,14.6
190,6.90
191,15.9
192,7.89
193,13.5
194,10.9
195,8.21
196,15.2
197,74.9
198,59.2
199,44.0
200,40.7
201,36.9
202,46.8
203,55.7
204,40.1
205,46.0
206,46.6
207,40.2
208,37.7
209,71.2
210,42.9
211,41.5
212,37.5
213,45.5
214,41.7
215,38.3
216,47.3
217,68.6
218,39.7
219,35.7
220,44.5
221,53.3
222,42.2
223,46.6
224,43.1
225,50.1
226,60.7
227,44.8
228,42.1
229,50.2
230,60.4
231,44.5
232,41.5
233,63.3
234,47.8
235,55.8
236,41.4
237,61.7
238,46.2
239,54.9
240,38.8
241,58.8
242,43.3
243,52.6
244,37.3
245,58.5
246,43.8
247,52.7
248,38.1
249,56.4
250,40.9
251,49.9
252,35.8
253,56.5
254,41.3
255,49.8
256,45.6
257,54.5
258,39.9
259,47.5
260,39.4
261,48.2
262,57.1
263,41.9
264,39.7
265,47.1
266,58.6
267,42.0
268,38.4
269,59.2
270,56.8
271,40.3
272,36.3
273,57.8
274,54.1
275,38.5
276,56.5
277,55.0
278,49.8
279,58.6
280,41.8
281,40.7
282,46.3
283,38.2
284,70.8
285,29.9
286,38.7
287,46.8
288,51.5
289,36.6
290,46.9
291,41.8
292,49.7
293,57.4
294,42.8
295,36.8
296,1.02
297,5.85
298,6.29
299,8.79
300,5.06
301,7.94
302,8.12
303,6.04
304,9.74
305,11.6
306,27.7
307,137
308,16.4
309,10.2
310,10.6
311,16.5
312,3.92
313,37.6
314,12.6
315,18.8
316,20.6
317,7.28
318,21.3
319,0.775
320,15.6
321,18.6
322,14.6
323,96.1
324,1.97
325,7.89
326,5.12
327,8.75
328,6.88
329,6.17
330,4.89
331,53.4
332,21.2
333,8.92
335,70.8
336,36.5
337,1.04
338,18.8
339,9.79
340,3.84
341,15.8
342,5.80
343,10.7
344,18.4
345,7.47
346,8.14
347,19.3
348,21.6
349,10.5
350,10.6
351,11.4
352,7.13
353,11.5
354,19.4
355,3.88
356,28.8
357,13.6
358,24.1
359,4.62
360,17.2
361,13.7
362,8.20
363,23.7
364,15.9
365,22.4
366,20.6
367,12.4
368,16.4
369,10.6
370,1.00
371,17.8
372,11.1
373,25.5
374,15.3
375,23.4
376,25.8
377,13.3
378,6.43
379,7.97
380,3.00
381,13.8
382,10.1
383,17.3
384,13.4
385,7.13
386,19.3
387,19.4
388,11.5
389,10.3
390,20.4
391,18.5
392,90.5
394,42.9
395,28.2
398,39.7
400,138
401,26.5
402,49.6
403,46.1
404,67.9
405,73.4
406,64.8
407,14.5
408,42.3
409,78.4
410,76.5
411,25.6
412,24.5
413,23.2
414,36.7
415,46.2
416,60.0
417,53.0
418,30.5
419,57.9
420,38.5
421,24.0
422,14.9
423,45.7
424,43.2
425,24.8
426,45.0
427,54.1
428,48.9
429,33.1
430,41.4
431,26.1
432,58.9
433,43.5
434,49.2
435,46.4
436,42.2
437,39.1
438,72.6
439,44.6
440,38.9
441,34.5
442,67.3
443,41.4
444,60.6
445,37.2
446,44.6
447,43.4
448,96.2
449,37.2
450,42.5
451,27.3
452,42.9
453,37.8
458,36.8
459,37.4
460,42.9
461,40.1
462,32.3
463,22.1
464,21.9
465,38.7
466,46.8
467,11.8
468,26.9
469,67.6
470,24.3
471,47.8
472,32.0
473,46.1
474,80.4
475,42.8
476,44.0
477,55.3
478,40.0
479,45.6
480,85.8
481,31.4
482,31.9
483,29.2
484,25.9
485,50.6
486,1.05
487,7.73
488,2.87
489,18.6
490,13.9
491,9.75
492,12.2
493,7.72
494,4.94
495,26.5
496,16.3
497,11.3
498,15.7
499,7.74
500,17.7
501,10.0
502,26.5
503,11.6
504,5.93
505,5.87
506,9.95
507,9.75
508,19.9
509,9.89
510,9.32
511,9.94
512,7.43
513,8.84
514,5.03
515,17.1
516,29.1
517,12.8
518,11.1
519,9.40
520,129
521,299
522,4.15
523,17.2
524,4.21
525,5.35
526,8.78
527,8.17
528,8.83
529,7.58
530,59.6
531,3.95
532,8.54
533,7.86
534,4.10
535,6.79
536,8.64
537,8.47
538,12.6
539,16.7
540,13.0
541,89.4
542,1.34
543,7.96
544,19.6
545,71.8
546,23.2
547,4.62
548,6.47
549,15.0
550,14.4
551,12.4
552,3.43
553,4.31
554,52.2
555,11.8
556,28.6
557,8.29
558,7.86
559,18.3
560,11.0
561,17.0
562,8.66
563,11.6
564,5.88
565,20.4
566,24.3
567,12.9
568,5.00
569,7.52
570,7.63
571,6.81
572,9.44
573,4.72
574,6.64
575,9.68
576,10.2
577,30.1
578,5.83
579,7.45
