1,3.19
2,11.1
3,15.0
4,18.6
5,11.2
6,18.2
7,14.7
8,15.7
9,11.9
10,15.3
11,17.1
12,14.9
13,11.9
14,16.0
15,13.6
16,17.8
17,14.5
18,5.54
19,17.3
20,11.6
21,17.7
22,16.2
23,13.7
24,16.6
25,12.1
26,15.9
27,16.1
28,19.5
29,17.7
30,15.3
31,17.8
32,15.6
33,15.4
34,16.1
35,13.0
36,11.1
37,16.7
38,14.9
39,18.6
40,11.7
41,15.4
42,13.7
43,11.6
44,15.7
45,13.6
46,13.4
47,17.5
48,14.0
49,15.7
50,13.9
51,13.4
52,11.6
53,13.7
54,15.8
55,12.0
56,15.5
57,11.7
58,16.9
59,13.4
60,17.2
61,12.2
62,15.4
63,11.2
64,13.6
65,15.7
66,13.0
67,11.3
68,13.9
69,17.1
70,15.8
71,11.7
72,14.9
73,13.6
74,15.8
75,12.8
76,18.1
77,15.8
78,16.9
79,15.5
80,15.2
81,13.1
82,15.6
83,13.0
84,11.1
85,14.7
86,13.3
87,15.8
88,14.8
89,14.9
90,11.6
91,19.9
92,14.3
93,11.8
94,18.1
95,16.2
96,13.5
97,11.7
98,15.8
99,14.8
100,11.5
101,407
102,522
103,653
104,748
105,831
106,930
107,1002
108,1120
109,1229
110,1312
111,1424
112,1526
113,1625
114,1732
115,1824
116,1937
117,2032
118,2133
119,2241
120,2344
121,2451
122,2554
123,2658
124,2757
125,2863
126,2966
127,3059
128,3163
129,3576
130,3791
131,3892
132,3997
135,4030
140,4039
141,4037
143,4038
145,4042
146,4044
147,4043
149,4052
150,4051
153,4050
155,4049
157,4054
159,4871
172,10106
174,10938
175,11321
177,12095
179,11910
180,11821
182,11685
184,11529
185,11445
186,11375
187,11291
189,11109
190,11021
193,10839
195,10775
196,10772
199,10527
214,9009
233,7106
234,7005
251,5273
254,4969
257,4661
270,3416
271,3309
279,2488
284,1978
289,1487
294,1112
295,1143
296,1228
297,1181
298,1134
300,969
301,926
302,963
303,916
304,937
305,905
306,869
307,820
308,780
309,723
310,799
312,900
313,835
314,992
315,1319
316,1468
317,2009
318,2117
319,2342
320,2596
321,2521
322,2449
323,2360
324,2273
325,2158
326,2072
327,1987
328,1909
329,1823
330,1728
331,1603
332,1457
333,1367
334,1228
335,1219
336,1240
337,1232
338,1241
339,1177
340,1124
341,1001
342,912
343,1158
344,1673
345,2158
346,2133
347,2109
348,2087
349,2085
350,2072
351,2109
352,2054
353,1964
354,1872
355,1796
356,1772
358,1787
359,1764
360,1781
361,1785
362,1708
363,1624
364,1534
365,1447
366,1353
367,1275
368,1188
369,1101
370,1018
371,961
372,941
373,856
374,762
375,661
376,567
377,469
378,373
379,332
380,291
381,256
382,255
383,235
384,237
385,3274
386,7175
387,8926
388,8925
389,8950
390,8930
391,8944
392,8944
393,8934
394,8928
395,8946
396,8936
397,8906
398,8804
399,8701
400,8597
401,8494
402,8392
403,8289
404,8189
405,8086
406,7984
407,7879
408,7769
409,7667
410,7566
411,7458
412,7358
413,7258
414,7157
415,7056
416,6955
417,6853
418,6753
419,6650
420,6548
421,6445
422,6336
423,6235
424,6133
425,6031
426,5929
427,5825
428,5723
429,5622
430,5519
431,5418
432,5316
433,5214
434,5112
435,5009
436,4907
437,4804
438,4701
439,4597
440,4491
441,4387
442,4286
443,4183
444,4081
445,3976
446,3869
447,3770
448,3667
449,3565
450,3463
451,3361
483,150
484,233
485,255
486,165
487,74.0
488,54.1
489,49.7
490,52.5
491,236
492,206
493,102
494,56.0
495,190
496,150
497,104
498,129
499,130
500,89.0
501,366
502,236
503,612
504,577
505,496
506,412
507,347
508,320
509,156
510,62.7
511,257
512,210
513,119
514,36.4
515,229
516,208
517,185
518,157
519,169
520,284
521,261
522,190
523,192
524,278
525,188
526,36.7
527,53.6
528,50.8
529,51.7
530,50.7
531,49.7
532,50.9
533,52.4
534,51.7
535,50.8
536,53.7
537,51.6
538,51.7
539,52.8
540,51.7
541,51.7
542,53.3
543,50.7
544,51.7
545,52.7
546,52.5
547,53.1
548,50.7
549,51.9
550,51.7
551,51.4
552,51.7
553,53.6
554,51.7
555,53.7
556,54.4
557,51.8
558,51.8
559,53.8
560,108
561,242
562,279
563,200
564,111
565,49.8
566,51.3
567,47.0
568,47.3
569,49.2
570,43.2
571,46.7
572,48.1
573,51.3
574,45.8
575,47.8
576,48.0
