1,43.8
2,38.7
3,141
4,188
5,188
6,152
7,109
8,99.3
9,101
10,98.0
11,92.0
12,93.8
13,97.4
14,97.4
15,101
16,106
17,111
18,107
19,107
20,102
21,105
22,111
23,114
24,112
25,110
26,110
27,114
28,113
29,113
30,115
31,116
32,117
33,117
34,117
35,120
36,121
37,123
38,127
39,127
40,128
41,128
42,123
43,128
44,133
45,132
46,138
47,113
48,64.5
49,77.3
50,68.9
51,70.7
52,69.7
53,79.5
54,468
55,371
56,77.6
57,78.8
58,82.0
59,82.0
60,83.6
61,82.7
62,501
63,284
64,91.5
65,587
66,186
67,90.5
68,91.8
69,93.2
70,92.3
71,91.9
72,96.4
73,93.5
74,98.5
75,99.5
76,101
77,101
78,103
79,101
80,112
81,110
82,109
83,111
84,111
85,113
86,121
87,124
88,120
89,120
90,121
91,120
92,124
93,127
94,132
95,131
96,420
97,128
98,135
99,456
100,135
101,134
102,143
103,136
104,130
105,129
106,130
107,130
108,134
109,100
110,415
111,66.8
112,73.7
113,70.4
114,75.4
115,81.1
116,71.6
117,73.7
118,78.2
119,78.8
120,79.8
121,82.4
122,84.9
123,84.0
124,89.1
125,88.9
126,90.7
127,91.2
128,92.0
129,231
130,97.4
131,99.4
132,99.5
133,98.8
134,100
135,108
136,109
137,101
138,110
139,109
140,112
141,107
142,112
143,168
144,121
145,125
146,115
147,120
148,119
149,117
150,123
151,122
152,129
153,237
154,240
155,132
156,132
157,127
158,126
159,129
160,126
161,131
162,130
163,130
164,135
165,134
166,104
167,67.9
168,69.4
169,72.8
170,77.9
171,74.0
172,74.5
173,75.0
174,79.6
175,82.5
176,83.3
177,82.0
178,88.0
179,88.9
180,93.2
181,87.6
182,94.8
183,95.4
184,95.4
185,228
186,96.6
187,97.4
188,97.8
189,96.9
190,99.5
191,97.6
192,98.7
193,101
194,103
195,104
196,104
197,103
198,109
199,109
200,108
201,110
202,113
203,111
204,115
205,116
206,115
207,117
208,117
209,119
210,118
211,126
212,125
213,122
214,124
215,124
216,126
217,128
218,128
219,125
221,131
222,131
223,129
224,98.5
225,63.5
226,66.4
227,68.2
228,71.5
229,75.7
230,76.6
231,77.1
232,78.2
233,80.2
234,83.2
235,81.0
236,84.6
237,87.2
238,90.3
239,88.6
240,90.0
241,92.4
242,96.3
243,99.7
244,96.6
245,100
246,100
247,99.9
248,104
249,103
250,107
251,105
252,107
253,114
254,115
255,114
256,117
257,116
258,114
259,117
260,121
261,123
262,119
263,473
264,298
265,183
266,119
267,125
268,120
269,419
270,130
271,133
272,127
273,143
274,140
275,135
276,131
277,128
278,130
279,133
280,134
281,136
282,134
284,71.5
285,77.3
286,74.7
287,75.2
288,75.8
289,78.3
290,79.7
291,81.5
292,84.1
293,150
294,86.9
295,85.2
296,86.8
297,86.3
298,86.4
299,90.1
300,91.0
301,97.4
302,92.1
303,94.9
304,96.7
305,102
306,98.5
307,96.1
308,99.3
309,103
310,126
311,117
312,120
313,108
314,105
315,113
316,113
317,119
318,115
319,115
320,119
321,112
322,126
323,118
324,122
325,117
326,120
327,118
328,119
329,119
330,122
331,126
332,125
333,125
334,127
335,131
336,130
337,134
338,130
339,101
340,64.3
341,71.4
342,73.1
343,72.5
344,75.8
345,80.0
346,81.2
347,75.5
348,79.5
349,81.9
350,80.8
351,80.9
352,90.8
353,96.0
354,94.3
355,97.6
356,93.2
357,97.3
358,98.2
359,93.3
360,96.7
361,95.7
362,97.1
363,98.2
364,104
365,107
366,105
367,102
368,105
369,118
370,114
371,116
372,119
373,110
374,111
375,112
376,114
377,115
378,115
379,114
380,127
381,120
382,119
383,124
384,122
385,124
386,123
387,125
388,124
389,125
390,125
391,128
392,128
393,132
394,129
395,139
396,109
397,69.4
398,72.2
399,74.8
400,81.4
401,74.5
402,78.7
403,83.2
404,77.0
405,83.5
406,330
407,86.0
408,132
409,91.7
410,91.1
411,91.1
412,87.3
413,90.2
414,94.8
415,93.1
416,94.3
417,99.1
418,283
419,102
420,101
421,463
422,100
423,107
424,106
425,112
426,112
427,105
428,106
429,107
430,274
431,275
432,106
433,115
434,117
435,114
436,644
437,114
438,117
439,120
440,683
441,574
442,115
443,323
444,620
445,120
446,125
447,132
448,128
449,122
450,502
451,450
452,124
453,310
454,193
455,128
456,126
457,127
458,127
459,127
460,130
461,131
462,99.5
463,66.1
464,69.4
465,69.4
466,71.3
467,74.5
468,79.7
469,83.1
470,81.0
471,77.0
472,84.9
473,85.9
474,89.1
475,86.5
476,87.0
477,90.4
478,89.9
479,103
480,103
481,100
482,93.7
483,94.5
484,96.3
485,101
486,101
487,107
488,104
489,164
490,108
491,113
492,106
493,109
494,107
495,110
496,114
497,110
498,112
499,113
500,125
501,117
502,121
503,118
504,117
505,118
506,121
507,126
508,134
509,123
510,130
511,125
512,131
513,131
514,131
515,134
516,131
517,129
518,130
519,99.9
520,63.1
521,68.1
522,71.1
523,73.2
524,75.2
525,86.9
526,75.9
527,76.3
528,79.6
529,81.0
530,82.2
531,84.3
532,86.4
533,84.3
534,87.9
535,88.3
536,91.5
537,94.0
538,93.5
539,94.4
540,95.8
541,98.2
542,98.9
